url	download_complete
ngs.ics.uci.edu/lifelesson-1-get-bad-news-as-soon-as-possible/feed	complete
sli.ics.uci.edu/PmWiki/PmWikiPhilosophy	incomplete
swiki.ics.uci.edu/doku.php/brownbags?idx=announce	complete
cbcl.ics.uci.edu/doku.php/start?do=revisions	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch8/logoddstrauma.txt	complete
sli.ics.uci.edu/PmWiki/PageTextVariables	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwomen-empowering-women-lunch-2018%2F&format=xml	incomplete
www.ics.uci.edu/~stasio/winter06/lab3/lab3.html	incomplete
grape.ics.uci.edu/wiki/asterix/wiki/stats170ab-2018?version=73	incomplete
cml.ics.uci.edu/2013/08/2013_alexnsf/feed	complete
ngs.ics.uci.edu/tag/challenge-for-machine-learning	complete
www.ics.uci.edu/publications/r89a.html	complete
sli.ics.uci.edu/Code/GPRTimeshift?action=login	complete
sdcl.ics.uci.edu/2012/04/brazilian-collaborators-visit	incomplete
www.ics.uci.edu/~wjohnson/BIDA/Ch5/SampleSizeRcode.txt	complete
honors.ics.uci.edu/sample-theses	incomplete
ngs.ics.uci.edu/extreme-stories-12/feed	incomplete
www.ics.uci.edu/~dvk/pub/IQIS05_dvk.html	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/013	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/012	incomplete
sli.ics.uci.edu/PmWiki	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/010	complete
www.ics.uci.edu/spotlight_hertz.php	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2Faiml%2F	complete
wics.ics.uci.edu/2nd-post/feed	incomplete
sdcl.ics.uci.edu?p=2450	incomplete
www.ics.uci.edu/~dechter	complete
transformativeplay.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftransformativeplay.ics.uci.edu%2Fmatt-knutson%2F&format=xml	complete
www.ics.uci.edu/cs295	incomplete
transformativeplay.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftransformativeplay.ics.uci.edu%2Faubrey-slaughter%2F&format=xml	complete
www.ics.uci.edu/ICC_allSols.txt	incomplete
www.ics.uci.edu/changelog.txt	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fabout%2Fcurriculum%2F2018-2019%2F	complete
www.ics.uci.edu/imageunderstanding.html	complete
wics.ics.uci.edu/event/thanksgiving	complete
www.ics.uci.edu/padhraic_smyth_contact.html	complete
ngs.ics.uci.edu/words-the-bow/feed	incomplete
www.ics.uci.edu/~stasio/Papers/dfjw04-abs.html	complete
wics.ics.uci.edu/event/wics-general-meeting-2	incomplete
www.ics.uci.edu/community/friends	complete
seal.ics.uci.edu/projects/letterbomb	complete
cbcl.ics.uci.edu/FactorNet	complete
www.ics.uci.edu/pubs.html	complete
cml.ics.uci.edu/2006/07/2006_nytimes	complete
honors.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhonors.ics.uci.edu%2Fforms%2F&format=xml	incomplete
honors.ics.uci.edu/comments/feed	complete
www.ics.uci.edu/school.html	complete
emj.ics.uci.edu/papers/neural-network-papers/feed	complete
sli.ics.uci.edu/PmWiki/WikiTrails?action=login	incomplete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-013/feed	incomplete
www.ics.uci.edu/involved/corporate_partner	complete
flamingo.ics.uci.edu/docs/StringMapDoc.html	incomplete
swiki.ics.uci.edu/doku.php/announce:winter-2019	incomplete
tutors.ics.uci.edu/index.php/contact	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-spring-quarter-week-8-amazon-alexa-skill-workshop%2F&format=xml	complete
ngs.ics.uci.edu/professionalsocial/interviews/feed	complete
duttgroup.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fduttgroup.ics.uci.edu%2Fprojects%2Fdomain-specific-hardware-accelerators%2F	incomplete
duttgroup.ics.uci.edu/group-members/sunwookwon	complete
cradl.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcradl.ics.uci.edu%2Ferik-trainer-defends-dissertation%2F&format=xml	incomplete
www.ics.uci.edu/~sudderth	complete
wics.ics.uci.edu?p=1230	complete
wics.ics.uci.edu?p=1235	incomplete
mondego.ics.uci.edu?C=S;O=A	incomplete
www.ics.uci.edu/~dvk/pub/C26_CIDR19_DBChEx.ppsx	complete
ngs.ics.uci.edu/visual-info-retrieval	complete
www.ics.uci.edu/sao/Appts_Walk-Ins.php	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fresearch%2Fpatents%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fextreme-stories-5%2F&format=xml	complete
wearablegames.ics.uci.edu?feed=rss2	complete
ngs.ics.uci.edu/semantic-link-in-photos	complete
ngs.ics.uci.edu/visiting-new-delhi/feed	complete
sli.ics.uci.edu/Pubs/Pubs?action=download&upname=kdd08.ps	complete
ngs.ics.uci.edu/media-and-experiences	incomplete
cradl.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcradl.ics.uci.edu%2Fwelcome-to-cradl-lab%2F	incomplete
ngs.ics.uci.edu/blog?p=543	complete
www.ics.uci.edu/publications/r39.html	incomplete
duttgroup.ics.uci.edu/2017/12/05/imans-goodbye-lunch	complete
duttgroup.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fduttgroup.ics.uci.edu%2Fpublications%2F&format=xml	incomplete
ipubmed.ics.uci.edu/feedback.html	complete
cradl.ics.uci.edu/people/erik-trainer	incomplete
